Vehicle,Day,Arrival,Departure,Punctuality,Distance,Latitude,Longitude,Data,Timetable,Block,JourneySeq,Line,Journey,StopSeq,Stop,StopName,Punctuality_Seconds,Didok,On_Second_Class,Off_Second_Class,Day_Type,Door_open_time,Door_open_time_Seconds,Direction,Passenger_Count,schedule_departure,Arrival_Hour,Hour,Date,Delay_Impact,YearMonth
528,2024-07-07,2024-07-07 17:25:39,2024-07-07 17:25:50,0 days 00:01:50,727.0,46.806146,7.161276,286,7,6022,27,2,62606.0,9,858725502,"Fribourg, Tilleul/Cathédrale",110.0,8587255,0.0,3.0,dim,0 days 00:00:11,11.0,3,31.0,2024-07-07 17:24:00,17,17,2024-07-07,3410.0,2024-07
528,2024-07-07,2024-07-07 17:27:32,2024-07-07 17:27:51,0 days 00:01:51,121.0,46.803906,7.155186,286,7,6022,27,2,62606.0,11,858916102,"Fribourg, St-Pierre",111.0,8589161,1.0,14.0,dim,0 days 00:00:19,19.0,3,18.0,2024-07-07 17:26:00,17,17,2024-07-07,1998.0,2024-07
528,2024-07-07,2024-07-07 17:29:17,2024-07-07 17:29:57,0 days 00:00:57,390.0,46.802855,7.15128,286,7,6022,27,2,62606.0,12,859237411,"Fribourg/Freiburg, Pl. Gare",57.0,8592374,23.0,14.0,dim,0 days 00:00:40,40.0,3,27.0,2024-07-07 17:29:00,17,17,2024-07-07,1539.0,2024-07
529,2024-07-07,2024-07-07 17:32:37,2024-07-07 17:32:46,0 days 00:00:46,196.0,46.806693,7.172085,286,7,6023,25,2,62620.0,3,858915202,"Fribourg, Mon-Repos",46.0,8589152,1.02,0.0,dim,0 days 00:00:09,9.0,3,2.04,2024-07-07 17:32:00,17,17,2024-07-07,93.84,2024-07
529,2024-07-07,2024-07-07 17:34:00,2024-07-07 17:34:09,0 days 00:01:09,223.0,46.809418,7.170501,286,7,6023,25,2,62620.0,5,858913802,"Fribourg, Cité-Jardins",69.0,8589138,1.02,2.0,dim,0 days 00:00:09,9.0,3,2.08,2024-07-07 17:33:00,17,17,2024-07-07,143.52,2024-07
529,2024-07-07,2024-07-07 17:35:13,2024-07-07 17:35:31,0 days 00:00:31,346.0,46.81146,7.17103,286,7,6023,25,2,62620.0,6,859176602,"Fribourg, Boschung",31.0,8591766,9.16,0.0,dim,0 days 00:00:18,18.0,3,11.24,2024-07-07 17:35:00,17,17,2024-07-07,348.44,2024-07
529,2024-07-07,2024-07-07 17:39:33,2024-07-07 17:40:04,0 days 00:01:04,701.0,46.806128,7.161266,286,7,6023,25,2,62620.0,9,858725502,"Fribourg, Tilleul/Cathédrale",64.0,8587255,1.02,1.0,dim,0 days 00:00:31,31.0,3,19.41,2024-07-07 17:39:00,17,17,2024-07-07,1242.24,2024-07
529,2024-07-07,2024-07-07 17:41:54,2024-07-07 17:42:10,0 days 00:01:10,93.0,46.803918,7.155436,286,7,6023,25,2,62620.0,11,858916102,"Fribourg, St-Pierre",70.0,8589161,1.02,9.0,dim,0 days 00:00:16,16.0,3,11.43,2024-07-07 17:41:00,17,17,2024-07-07,800.1,2024-07
529,2024-07-07,2024-07-07 17:44:08,2024-07-07 17:45:02,0 days 00:01:02,372.0,46.803013,7.151488,286,7,6023,25,2,62620.0,12,859237411,"Fribourg/Freiburg, Pl. Gare",62.0,8592374,23.42,11.0,dim,0 days 00:00:54,54.0,3,23.85,2024-07-07 17:44:00,17,17,2024-07-07,1478.7,2024-07
6605,2024-07-07,2024-07-07 17:48:16,2024-07-07 17:48:36,0 days 00:02:06,397.0,46.806261,7.175605,286,7,6021,29,2,62632.0,2,858914102,"Fribourg, Chaley",126.0,8589141,8.0,0.0,dim,0 days 00:00:20,20.0,3,8.0,2024-07-07 17:46:30,17,17,2024-07-07,1008.0,2024-07
6605,2024-07-07,2024-07-07 17:49:16,2024-07-07 17:49:29,0 days 00:02:29,280.0,46.806703,7.172165,286,7,6021,29,2,62632.0,3,858915202,"Fribourg, Mon-Repos",149.0,8589152,4.0,0.0,dim,0 days 00:00:13,13.0,3,12.0,2024-07-07 17:47:00,17,17,2024-07-07,1788.0,2024-07
6605,2024-07-07,2024-07-07 17:50:25,2024-07-07 17:50:36,0 days 00:02:36,193.0,46.809395,7.170455,286,7,6021,29,2,62632.0,5,858913802,"Fribourg, Cité-Jardins",156.0,8589138,2.0,0.0,dim,0 days 00:00:11,11.0,3,14.0,2024-07-07 17:48:00,17,17,2024-07-07,2184.0,2024-07
6605,2024-07-07,2024-07-07 17:51:36,2024-07-07 17:51:48,0 days 00:01:48,359.0,46.811456,7.171088,286,7,6021,29,2,62632.0,6,859176602,"Fribourg, Boschung",108.0,8591766,1.0,1.08,dim,0 days 00:00:12,12.0,3,13.92,2024-07-07 17:50:00,17,17,2024-07-07,1503.36,2024-07
6605,2024-07-07,2024-07-07 17:55:23,2024-07-07 17:56:11,0 days 00:02:11,689.0,46.806103,7.161248,286,7,6021,29,2,62632.0,9,858725502,"Fribourg, Tilleul/Cathédrale",131.0,8587255,4.0,0.0,dim,0 days 00:00:48,48.0,3,17.92,2024-07-07 17:54:00,17,17,2024-07-07,2347.5200000000004,2024-07
6605,2024-07-07,2024-07-07 17:58:12,2024-07-07 17:58:30,0 days 00:02:30,119.0,46.80391,7.155231,286,7,6021,29,2,62632.0,11,858916102,"Fribourg, St-Pierre",150.0,8589161,4.0,6.5,dim,0 days 00:00:18,18.0,3,15.420000000000002,2024-07-07 17:56:00,17,17,2024-07-07,2313.0000000000005,2024-07
6605,2024-07-07,2024-07-07 18:00:05,2024-07-07 18:01:13,0 days 00:02:13,393.0,46.802953,7.151306,286,7,6021,29,2,62632.0,12,859237411,"Fribourg/Freiburg, Pl. Gare",133.0,8592374,13.0,13.0,dim,0 days 00:01:08,68.0,3,15.420000000000002,2024-07-07 17:59:00,18,18,2024-07-07,2050.86,2024-07
530,2024-07-07,2024-07-07 18:02:22,2024-07-07 18:02:37,0 days 00:01:07,381.0,46.806261,7.175588,286,7,6024,25,2,62646.0,2,858914102,"Fribourg, Chaley",67.0,8589141,6.46,1.0,dim,0 days 00:00:15,15.0,3,5.46,2024-07-07 18:01:30,18,18,2024-07-07,365.82,2024-07
530,2024-07-07,2024-07-07 18:04:04,2024-07-07 18:04:15,0 days 00:01:15,171.0,46.809416,7.170466,286,7,6024,25,2,62646.0,5,858913802,"Fribourg, Cité-Jardins",75.0,8589138,2.15,1.0,dim,0 days 00:00:11,11.0,3,6.609999999999999,2024-07-07 18:03:00,18,18,2024-07-07,495.74999999999994,2024-07
530,2024-07-07,2024-07-07 18:05:14,2024-07-07 18:05:41,0 days 00:00:41,328.0,46.811453,7.171318,286,7,6024,25,2,62646.0,6,859176602,"Fribourg, Boschung",41.0,8591766,10.77,0.0,dim,0 days 00:00:27,27.0,3,17.38,2024-07-07 18:05:00,18,18,2024-07-07,712.5799999999999,2024-07
530,2024-07-07,2024-07-07 18:09:55,2024-07-07 18:10:24,0 days 00:01:24,637.0,46.806135,7.161398,286,7,6024,25,2,62646.0,9,858725502,"Fribourg, Tilleul/Cathédrale",84.0,8587255,6.46,3.0,dim,0 days 00:00:29,29.0,3,20.84,2024-07-07 18:09:00,18,18,2024-07-07,1750.56,2024-07
530,2024-07-07,2024-07-07 18:12:15,2024-07-07 18:12:23,0 days 00:01:23,120.0,46.80393,7.155368,286,7,6024,25,2,62646.0,11,858916102,"Fribourg, St-Pierre",83.0,8589161,0.0,3.0,dim,0 days 00:00:08,8.0,3,17.84,2024-07-07 18:11:00,18,18,2024-07-07,1480.72,2024-07
530,2024-07-07,2024-07-07 18:14:07,2024-07-07 18:14:46,0 days 00:00:46,364.0,46.803035,7.151481,286,7,6024,25,2,62646.0,12,859237411,"Fribourg/Freiburg, Pl. Gare",46.0,8592374,11.85,9.0,dim,0 days 00:00:39,39.0,3,20.69,2024-07-07 18:14:00,18,18,2024-07-07,951.74,2024-07
528,2024-07-07,2024-07-07 18:17:07,2024-07-07 18:17:17,0 days 00:00:47,397.0,46.806226,7.175648,286,7,6022,29,2,62658.0,2,858914102,"Fribourg, Chaley",47.0,8589141,1.05,0.0,dim,0 days 00:00:10,10.0,3,1.05,2024-07-07 18:16:30,18,18,2024-07-07,49.35,2024-07
528,2024-07-07,2024-07-07 18:17:56,2024-07-07 18:18:10,0 days 00:01:10,284.0,46.806681,7.172155,286,7,6022,29,2,62658.0,3,858915202,"Fribourg, Mon-Repos",70.0,8589152,7.38,0.0,dim,0 days 00:00:14,14.0,3,8.43,2024-07-07 18:17:00,18,18,2024-07-07,590.1,2024-07
528,2024-07-07,2024-07-07 18:19:07,2024-07-07 18:19:26,0 days 00:01:26,195.0,46.80936,7.170498,286,7,6022,29,2,62658.0,5,858913802,"Fribourg, Cité-Jardins",86.0,8589138,5.27,1.0,dim,0 days 00:00:19,19.0,3,12.7,2024-07-07 18:18:00,18,18,2024-07-07,1092.2,2024-07
528,2024-07-07,2024-07-07 18:20:30,2024-07-07 18:20:58,0 days 00:00:58,361.0,46.811463,7.171,286,7,6022,29,2,62658.0,6,859176602,"Fribourg, Boschung",58.0,8591766,8.43,0.0,dim,0 days 00:00:28,28.0,3,21.13,2024-07-07 18:20:00,18,18,2024-07-07,1225.54,2024-07
528,2024-07-07,2024-07-07 18:25:06,2024-07-07 18:25:20,0 days 00:01:20,727.0,46.806111,7.161253,286,7,6022,29,2,62658.0,9,858725502,"Fribourg, Tilleul/Cathédrale",80.0,8587255,4.21,3.0,dim,0 days 00:00:14,14.0,3,24.45,2024-07-07 18:24:00,18,18,2024-07-07,1956.0,2024-07
528,2024-07-07,2024-07-07 18:27:19,2024-07-07 18:27:34,0 days 00:01:34,120.0,46.804015,7.15504,286,7,6022,29,2,62658.0,11,858916102,"Fribourg, St-Pierre",94.0,8589161,4.21,5.0,dim,0 days 00:00:15,15.0,3,23.66,2024-07-07 18:26:00,18,18,2024-07-07,2224.04,2024-07
528,2024-07-07,2024-07-07 18:29:27,2024-07-07 18:30:22,0 days 00:01:22,368.0,46.803056,7.151425,286,7,6022,29,2,62658.0,12,859237411,"Fribourg/Freiburg, Pl. Gare",82.0,8592374,25.29,15.0,dim,0 days 00:00:55,55.0,3,33.95,2024-07-07 18:29:00,18,18,2024-07-07,2783.9,2024-07
529,2024-07-07,2024-07-07 18:32:11,2024-07-07 18:32:23,0 days 00:00:53,382.0,46.806246,7.175541,286,7,6023,27,2,62672.0,2,858914102,"Fribourg, Chaley",53.0,8589141,5.52,0.0,dim,0 days 00:00:12,12.0,3,5.52,2024-07-07 18:31:30,18,18,2024-07-07,292.56,2024-07
529,2024-07-07,2024-07-07 18:33:06,2024-07-07 18:33:16,0 days 00:01:16,271.0,46.806668,7.172096,286,7,6023,27,2,62672.0,3,858915202,"Fribourg, Mon-Repos",76.0,8589152,2.21,0.0,dim,0 days 00:00:10,10.0,3,7.729999999999999,2024-07-07 18:32:00,18,18,2024-07-07,587.4799999999999,2024-07
529,2024-07-07,2024-07-07 18:34:12,2024-07-07 18:34:22,0 days 00:01:22,174.0,46.809396,7.170448,286,7,6023,27,2,62672.0,5,858913802,"Fribourg, Cité-Jardins",82.0,8589138,1.1,1.0,dim,0 days 00:00:10,10.0,3,7.83,2024-07-07 18:33:00,18,18,2024-07-07,642.0600000000001,2024-07
529,2024-07-07,2024-07-07 18:35:25,2024-07-07 18:35:46,0 days 00:00:46,346.0,46.81144,7.171001,286,7,6023,27,2,62672.0,6,859176602,"Fribourg, Boschung",46.0,8591766,11.04,0.0,dim,0 days 00:00:21,21.0,3,18.87,2024-07-07 18:35:00,18,18,2024-07-07,868.0200000000001,2024-07
529,2024-07-07,2024-07-07 18:39:25,2024-07-07 18:39:36,0 days 00:00:36,699.0,46.80608,7.161276,286,7,6023,27,2,62672.0,9,858725502,"Fribourg, Tilleul/Cathédrale",36.0,8587255,1.1,0.0,dim,0 days 00:00:11,11.0,3,19.07,2024-07-07 18:39:00,18,18,2024-07-07,686.52,2024-07
529,2024-07-07,2024-07-07 18:41:23,2024-07-07 18:42:59,0 days 00:01:59,42.0,46.803961,7.155413,286,7,6023,27,2,62672.0,11,858916102,"Fribourg, St-Pierre",119.0,8589161,5.52,2.0,dim,0 days 00:01:36,96.0,3,22.59,2024-07-07 18:41:00,18,18,2024-07-07,2688.21,2024-07
529,2024-07-07,2024-07-07 18:44:41,2024-07-07 18:45:40,0 days 00:01:40,371.0,46.803005,7.151486,286,7,6023,27,2,62672.0,12,859237411,"Fribourg/Freiburg, Pl. Gare",100.0,8592374,19.88,22.0,dim,0 days 00:00:59,59.0,3,20.47,2024-07-07 18:44:00,18,18,2024-07-07,2047.0,2024-07
6605,2024-07-07,2024-07-07 18:48:57,2024-07-07 18:49:08,0 days 00:02:38,397.0,46.806263,7.175535,286,7,6021,31,2,62684.0,2,858914102,"Fribourg, Chaley",158.0,8589141,3.0,0.0,dim,0 days 00:00:11,11.0,3,3.0,2024-07-07 18:46:30,18,18,2024-07-07,474.0,2024-07
6605,2024-07-07,2024-07-07 18:49:46,2024-07-07 18:49:57,0 days 00:02:57,278.0,46.806691,7.172118,286,7,6021,31,2,62684.0,3,858915202,"Fribourg, Mon-Repos",177.0,8589152,2.0,0.0,dim,0 days 00:00:11,11.0,3,5.0,2024-07-07 18:47:00,18,18,2024-07-07,885.0,2024-07
6605,2024-07-07,2024-07-07 18:50:51,2024-07-07 18:51:01,0 days 00:03:01,194.0,46.809386,7.170465,286,7,6021,31,2,62684.0,5,858913802,"Fribourg, Cité-Jardins",181.0,8589138,1.0,0.0,dim,0 days 00:00:10,10.0,3,6.0,2024-07-07 18:48:00,18,18,2024-07-07,1086.0,2024-07
6605,2024-07-07,2024-07-07 18:51:56,2024-07-07 18:52:05,0 days 00:02:05,361.0,46.811456,7.171051,286,7,6021,31,2,62684.0,6,859176602,"Fribourg, Boschung",125.0,8591766,2.0,0.0,dim,0 days 00:00:09,9.0,3,8.0,2024-07-07 18:50:00,18,18,2024-07-07,1000.0,2024-07
6605,2024-07-07,2024-07-07 18:56:07,2024-07-07 18:56:18,0 days 00:02:18,735.0,46.806086,7.161275,286,7,6021,31,2,62684.0,9,858725502,"Fribourg, Tilleul/Cathédrale",138.0,8587255,0.0,3.0,dim,0 days 00:00:11,11.0,3,6.0,2024-07-07 18:54:00,18,18,2024-07-07,828.0,2024-07
6605,2024-07-07,2024-07-07 18:58:00,2024-07-07 18:58:11,0 days 00:02:11,118.0,46.803851,7.15523,286,7,6021,31,2,62684.0,11,858916102,"Fribourg, St-Pierre",131.0,8589161,3.0,1.0,dim,0 days 00:00:11,11.0,3,8.0,2024-07-07 18:56:00,18,18,2024-07-07,1048.0,2024-07
6605,2024-07-07,2024-07-07 18:59:58,2024-07-07 19:01:16,0 days 00:02:16,370.0,46.802978,7.151575,286,7,6021,31,2,62684.0,12,859237411,"Fribourg/Freiburg, Pl. Gare",136.0,8592374,21.0,5.0,dim,0 days 00:01:18,78.0,3,24.0,2024-07-07 18:59:00,18,18,2024-07-07,3264.0,2024-07
530,2024-07-07,2024-07-07 19:01:59,2024-07-07 19:02:10,0 days 00:00:40,381.0,46.80624,7.175555,286,7,6024,27,2,62696.0,2,858914102,"Fribourg, Chaley",40.0,8589141,2.18,0.0,dim,0 days 00:00:11,11.0,3,2.18,2024-07-07 19:01:30,19,19,2024-07-07,87.2,2024-07
530,2024-07-07,2024-07-07 19:02:51,2024-07-07 19:03:02,0 days 00:01:02,269.0,46.806666,7.172128,286,7,6024,27,2,62696.0,3,858915202,"Fribourg, Mon-Repos",62.0,8589152,5.44,0.0,dim,0 days 00:00:11,11.0,3,7.620000000000001,2024-07-07 19:02:00,19,19,2024-07-07,472.44000000000005,2024-07
530,2024-07-07,2024-07-07 19:03:56,2024-07-07 19:04:07,0 days 00:01:07,176.0,46.80939,7.170468,286,7,6024,27,2,62696.0,5,858913802,"Fribourg, Cité-Jardins",67.0,8589138,1.09,1.0,dim,0 days 00:00:11,11.0,3,7.710000000000001,2024-07-07 19:03:00,19,19,2024-07-07,516.57,2024-07
530,2024-07-07,2024-07-07 19:05:02,2024-07-07 19:05:11,0 days 00:00:11,348.0,46.81144,7.17103,286,7,6024,27,2,62696.0,6,859176602,"Fribourg, Boschung",11.0,8591766,1.09,2.0,dim,0 days 00:00:09,9.0,3,6.800000000000001,2024-07-07 19:05:00,19,19,2024-07-07,74.80000000000001,2024-07
530,2024-07-07,2024-07-07 19:08:49,2024-07-07 19:09:18,0 days 00:00:18,658.0,46.806055,7.161271,286,7,6024,27,2,62696.0,9,858725502,"Fribourg, Tilleul/Cathédrale",18.0,8587255,1.09,0.0,dim,0 days 00:00:29,29.0,3,10.07,2024-07-07 19:09:00,19,19,2024-07-07,181.26,2024-07
530,2024-07-07,2024-07-07 19:10:54,2024-07-07 19:11:09,0 days 00:00:09,45.0,46.803955,7.155406,286,7,6024,27,2,62696.0,11,858916102,"Fribourg, St-Pierre",9.0,8589161,2.18,2.0,dim,0 days 00:00:15,15.0,3,10.25,2024-07-07 19:11:00,19,19,2024-07-07,92.25,2024-07
530,2024-07-07,2024-07-07 19:13:26,2024-07-07 19:14:27,0 days 00:00:27,395.0,46.802866,7.151255,286,7,6024,27,2,62696.0,12,859237411,"Fribourg/Freiburg, Pl. Gare",27.0,8592374,18.5,10.0,dim,0 days 00:01:01,61.0,3,18.75,2024-07-07 19:14:00,19,19,2024-07-07,506.25,2024-07
528,2024-07-07,2024-07-07 19:16:52,2024-07-07 19:17:04,0 days 00:00:34,399.0,46.806295,7.1755,286,7,6022,31,2,62708.0,2,858914102,"Fribourg, Chaley",34.0,8589141,5.0,0.0,dim,0 days 00:00:12,12.0,3,5.0,2024-07-07 19:16:30,19,19,2024-07-07,170.0,2024-07
528,2024-07-07,2024-07-07 19:17:40,2024-07-07 19:17:48,0 days 00:00:48,282.0,46.80681,7.171921,286,7,6022,31,2,62708.0,3,858915202,"Fribourg, Mon-Repos",48.0,8589152,1.0,0.0,dim,0 days 00:00:08,8.0,3,6.0,2024-07-07 19:17:00,19,19,2024-07-07,288.0,2024-07
528,2024-07-07,2024-07-07 19:18:43,2024-07-07 19:19:00,0 days 00:01:00,215.0,46.809461,7.170311,286,7,6022,31,2,62708.0,5,858913802,"Fribourg, Cité-Jardins",60.0,8589138,1.0,1.03,dim,0 days 00:00:17,17.0,3,5.97,2024-07-07 19:18:00,19,19,2024-07-07,358.2,2024-07
528,2024-07-07,2024-07-07 19:20:03,2024-07-07 19:20:13,0 days 00:00:13,363.0,46.811493,7.170913,286,7,6022,31,2,62708.0,6,859176602,"Fribourg, Boschung",13.0,8591766,1.0,0.0,dim,0 days 00:00:10,10.0,3,6.97,2024-07-07 19:20:00,19,19,2024-07-07,90.61,2024-07
528,2024-07-07,2024-07-07 19:23:48,2024-07-07 19:24:00,0 days 00:00:00,645.0,46.806276,7.161268,286,7,6022,31,2,62708.0,9,858725502,"Fribourg, Tilleul/Cathédrale",0.0,8587255,2.0,1.03,dim,0 days 00:00:12,12.0,3,7.939999999999999,2024-07-07 19:24:00,19,19,2024-07-07,0.0,2024-07
528,2024-07-07,2024-07-07 19:25:55,2024-07-07 19:26:10,0 days 00:00:10,99.0,46.803953,7.155468,286,7,6022,31,2,62708.0,11,858916102,"Fribourg, St-Pierre",10.0,8589161,3.0,4.14,dim,0 days 00:00:15,15.0,3,6.8,2024-07-07 19:26:00,19,19,2024-07-07,68.0,2024-07
528,2024-07-07,2024-07-07 19:27:41,2024-07-07 19:28:51,-1 days +23:59:51,387.0,46.80302,7.151448,286,7,6022,31,2,62708.0,12,859237411,"Fribourg/Freiburg, Pl. Gare",-9.0,8592374,17.0,5.17,dim,0 days 00:01:10,70.0,3,18.63,2024-07-07 19:29:00,19,19,2024-07-07,-167.67,2024-07
529,2024-07-07,2024-07-07 19:32:08,2024-07-07 19:32:18,0 days 00:00:48,383.0,46.806263652101855,7.175214405454272,286,7,6023,29,2,62720.0,2,858914102,"Fribourg, Chaley",48.0,8589141,3.42,1.0,dim,0 days 00:00:10,10.0,3,5.84,2024-07-07 19:31:30,19,19,2024-07-07,280.32,2024-07
529,2024-07-07,2024-07-07 19:32:56,2024-07-07 19:33:07,0 days 00:01:07,269.0,46.806585740021085,7.172561470552794,286,7,6023,29,2,62720.0,3,858915202,"Fribourg, Mon-Repos",67.0,8589152,1.14,0.0,dim,0 days 00:00:11,11.0,3,6.98,2024-07-07 19:32:00,19,19,2024-07-07,467.66,2024-07
529,2024-07-07,2024-07-07 19:34:21,2024-07-07 19:34:34,0 days 00:01:34,223.0,46.80929451865784,7.170437618567559,286,7,6023,29,2,62720.0,5,858913802,"Fribourg, Cité-Jardins",94.0,8589138,6.84,4.0,dim,0 days 00:00:13,13.0,3,9.82,2024-07-07 19:33:00,19,19,2024-07-07,923.08,2024-07
529,2024-07-07,2024-07-07 19:35:35,2024-07-07 19:35:44,0 days 00:00:44,347.0,46.81142931202568,7.170985244016346,286,7,6023,29,2,62720.0,6,859176602,"Fribourg, Boschung",44.0,8591766,3.42,0.0,dim,0 days 00:00:09,9.0,3,13.24,2024-07-07 19:35:00,19,19,2024-07-07,582.5600000000001,2024-07
529,2024-07-07,2024-07-07 19:39:40,2024-07-07 19:39:58,0 days 00:00:58,612.0,46.80615421213557,7.161467904203208,286,7,6023,29,2,62720.0,9,858725502,"Fribourg, Tilleul/Cathédrale",58.0,8587255,5.7,0.0,dim,0 days 00:00:18,18.0,3,18.94,2024-07-07 19:39:00,19,19,2024-07-07,1098.52,2024-07
529,2024-07-07,2024-07-07 19:42:07,2024-07-07 19:42:22,0 days 00:01:22,40.0,46.80414762297111,7.154427410092294,286,7,6023,29,2,62720.0,11,858916102,"Fribourg, St-Pierre",82.0,8589161,7.98,7.0,dim,0 days 00:00:15,15.0,3,19.92,2024-07-07 19:41:00,19,19,2024-07-07,1633.44,2024-07
525,2024-07-08,2024-07-08 15:15:43,2024-07-08 15:15:54,0 days 00:01:24,383.0,46.806251,7.175563,287,1,6024,18,2,62498.0,2,858914102,"Fribourg, Chaley",84.0,8589141,1.06,0.0,lu-ve-vac,0 days 00:00:11,11.0,3,1.06,2024-07-08 15:14:30,15,15,2024-07-08,89.04,2024-07
525,2024-07-08,2024-07-08 15:17:46,2024-07-08 15:17:58,0 days 00:01:58,185.0,46.809378,7.170443,287,1,6024,18,2,62498.0,5,858913802,"Fribourg, Cité-Jardins",118.0,8589138,3.19,1.0,lu-ve-vac,0 days 00:00:12,12.0,3,3.25,2024-07-08 15:16:00,15,15,2024-07-08,383.5,2024-07
525,2024-07-08,2024-07-08 15:19:11,2024-07-08 15:19:29,0 days 00:01:29,347.0,46.81145,7.171015,287,1,6024,18,2,62498.0,6,859176602,"Fribourg, Boschung",89.0,8591766,14.89,0.0,lu-ve-vac,0 days 00:00:18,18.0,3,18.14,2024-07-08 15:18:00,15,15,2024-07-08,1614.46,2024-07
525,2024-07-08,2024-07-08 15:24:31,2024-07-08 15:24:55,0 days 00:02:55,695.0,46.806131,7.1613,287,1,6024,18,2,62498.0,9,858725502,"Fribourg, Tilleul/Cathédrale",175.0,8587255,5.32,6.0,lu-ve-vac,0 days 00:00:24,24.0,3,20.65,2024-07-08 15:22:00,15,15,2024-07-08,3613.7499999999995,2024-07
525,2024-07-08,2024-07-08 15:27:05,2024-07-08 15:28:43,0 days 00:04:43,114.0,46.803931,7.155188,287,1,6024,18,2,62498.0,11,858916102,"Fribourg, St-Pierre",283.0,8589161,15.96,7.0,lu-ve-vac,0 days 00:01:38,98.0,3,29.610000000000003,2024-07-08 15:24:00,15,15,2024-07-08,8379.630000000001,2024-07
525,2024-07-08,2024-07-08 15:30:40,2024-07-08 15:32:19,0 days 00:05:19,377.0,46.802918,7.151236,287,1,6024,18,2,62498.0,12,859237411,"Fribourg/Freiburg, Pl. Gare",319.0,8592374,41.49,21.0,lu-ve-vac,0 days 00:01:39,99.0,3,50.10000000000001,2024-07-08 15:27:00,15,15,2024-07-08,15981.900000000003,2024-07
524,2024-07-08,2024-07-08 15:23:28,2024-07-08 15:23:44,0 days 00:01:14,376.0,46.806236,7.175538,287,1,6028,16,2,62506.0,2,858914102,"Fribourg, Chaley",74.0,8589141,3.57,0.08,lu-ve-vac,0 days 00:00:16,16.0,3,4.35,2024-07-08 15:22:30,15,15,2024-07-08,321.9,2024-07
524,2024-07-08,2024-07-08 15:24:18,2024-07-08 15:24:36,0 days 00:01:36,268.0,46.8067,7.17214,287,1,6028,16,2,62506.0,3,858915202,"Fribourg, Mon-Repos",96.0,8589152,1.82,0.27,lu-ve-vac,0 days 00:00:18,18.0,3,5.9,2024-07-08 15:23:00,15,15,2024-07-08,566.4000000000001,2024-07
524,2024-07-08,2024-07-08 15:25:29,2024-07-08 15:25:53,0 days 00:01:53,179.0,46.809406,7.170473,287,1,6028,16,2,62506.0,5,858913802,"Fribourg, Cité-Jardins",113.0,8589138,3.25,0.44,lu-ve-vac,0 days 00:00:24,24.0,3,9.4,2024-07-08 15:24:00,15,15,2024-07-08,1062.2,2024-07
524,2024-07-08,2024-07-08 15:26:49,2024-07-08 15:27:24,0 days 00:01:24,343.0,46.811451,7.171043,287,1,6028,16,2,62506.0,6,859176602,"Fribourg, Boschung",84.0,8591766,7.26,0.56,lu-ve-vac,0 days 00:00:35,35.0,3,16.1,2024-07-08 15:26:00,15,15,2024-07-08,1352.4,2024-07
524,2024-07-08,2024-07-08 15:31:57,2024-07-08 15:32:11,0 days 00:02:11,700.0,46.806096,7.161263,287,1,6028,16,2,62506.0,9,858725502,"Fribourg, Tilleul/Cathédrale",131.0,8587255,4.94,2.16,lu-ve-vac,0 days 00:00:14,14.0,3,20.010000000000005,2024-07-08 15:30:00,15,15,2024-07-08,2621.310000000001,2024-07
524,2024-07-08,2024-07-08 15:34:13,2024-07-08 15:34:31,0 days 00:02:31,114.0,46.803936,7.155285,287,1,6028,16,2,62506.0,11,858916102,"Fribourg, St-Pierre",151.0,8589161,3.44,6.95,lu-ve-vac,0 days 00:00:18,18.0,3,16.500000000000004,2024-07-08 15:32:00,15,15,2024-07-08,2491.5000000000005,2024-07
524,2024-07-08,2024-07-08 15:35:53,2024-07-08 15:37:22,0 days 00:02:22,374.0,46.802906,7.151256,287,1,6028,16,2,62506.0,12,859237411,"Fribourg/Freiburg, Pl. Gare",142.0,8592374,17.67,11.86,lu-ve-vac,0 days 00:01:29,89.0,3,22.31000000000001,2024-07-08 15:35:00,15,15,2024-07-08,3168.0200000000013,2024-07
532,2024-07-08,2024-07-08 15:30:06,2024-07-08 15:30:21,0 days 00:00:51,383.0,46.806251,7.175568,287,1,6029,9,2,62512.0,2,858914102,"Fribourg, Chaley",51.0,8589141,6.0,0.0,lu-ve-vac,0 days 00:00:15,15.0,3,6.0,2024-07-08 15:29:30,15,15,2024-07-08,306.0,2024-07
532,2024-07-08,2024-07-08 15:31:04,2024-07-08 15:31:17,0 days 00:01:17,270.0,46.806695,7.17215,287,1,6029,9,2,62512.0,3,858915202,"Fribourg, Mon-Repos",77.0,8589152,1.0,0.0,lu-ve-vac,0 days 00:00:13,13.0,3,7.0,2024-07-08 15:30:00,15,15,2024-07-08,539.0,2024-07
532,2024-07-08,2024-07-08 15:32:12,2024-07-08 15:32:23,0 days 00:01:23,175.0,46.809363,7.170458,287,1,6029,9,2,62512.0,5,858913802,"Fribourg, Cité-Jardins",83.0,8589138,4.0,0.0,lu-ve-vac,0 days 00:00:11,11.0,3,11.0,2024-07-08 15:31:00,15,15,2024-07-08,913.0,2024-07
532,2024-07-08,2024-07-08 15:33:26,2024-07-08 15:33:39,0 days 00:00:39,346.0,46.811453,7.171056,287,1,6029,9,2,62512.0,6,859176602,"Fribourg, Boschung",39.0,8591766,5.0,0.0,lu-ve-vac,0 days 00:00:13,13.0,3,16.0,2024-07-08 15:33:00,15,15,2024-07-08,624.0,2024-07
